"time" "EDA.raw" "ECG.raw"
"22834" 38.65652 523 223
"22835" 38.65794 523 223
"22836" 38.65934 523 223
"22837" 38.66069 523 223
"22838" 38.66207 523 223
"22839" 38.66349 523 223
"22840" 38.66509 523 223
"22841" 38.66674 523 223
"22842" 38.66849 523 223
"22843" 38.67007 523 223
"22844" 38.67157 523 223
"22845" 38.67305 523 223
"22846" 38.67457 523 223
"22847" 38.67611 523 223
"22848" 38.67753 523 223
"22849" 38.67896 523 223
"22850" 38.68037 523 223
"22851" 38.68183 523 223
"22852" 38.68335 523 223
"22853" 38.68476 523 223
"22854" 38.68613 523 223
"22855" 38.68749 523 223
"22856" 38.6891 523 223
"22857" 38.69046 523 223
"22858" 38.69184 523 223
"22859" 38.69318 523 223
"22860" 38.6946 523 223
"22861" 38.69601 523 223
"22862" 38.69737 523 223
"22863" 38.69889 523 223
"22864" 38.70035 523 223
"22865" 38.70177 523 223
"22866" 38.70314 523 223
"22867" 38.70449 523 223
"22868" 38.70585 523 223
"22869" 38.70736 523 223
"22870" 38.7089 523 223
"22871" 38.71027 523 223
"22872" 38.71166 523 223
"22873" 38.71309 523 223
"22874" 38.71454 523 223
"22875" 38.71617 523 223
"22876" 38.71767 523 223
"22877" 38.71912 523 223
"22878" 38.72057 523 223
"22879" 38.72193 523 223
"22880" 38.72338 523 223
"22881" 38.72478 523 223
"22882" 38.72625 523 223
"22883" 38.7276 523 223
"22884" 38.7292 523 223
"22885" 38.73059 523 223
"22886" 38.7322 523 223
"22887" 38.73361 523 223
"22888" 38.73495 523 223
"22889" 38.73635 523 223
"22890" 38.73777 523 223
"22891" 38.73912 523 223
"22892" 38.7405 523 223
"22893" 38.74188 523 223
"22894" 38.74326 523 223
"22895" 38.74463 523 223
"22896" 38.74607 523 223
"22897" 38.74771 523 223
"22898" 38.74955 523 223
"22899" 38.75098 523 223
"22900" 38.75234 523 223
"22901" 38.75378 523 223
"22902" 38.75532 523 223
"22903" 38.75677 523 223
"22904" 38.75823 523 223
"22905" 38.7596 523 223
"22906" 38.76096 523 223
"22907" 38.76239 523 223
"22908" 38.76397 523 223
"22909" 38.76561 523 223
"22910" 38.76709 523 223
"22911" 38.76871 523 223
"22912" 38.77037 523 223
"22913" 38.78236 523 223
"22914" 38.78388 523 223
"22915" 38.78531 523 223
"22916" 38.78673 523 223
"22917" 38.78846 523 223
"22918" 38.78986 523 223
"22919" 38.79126 523 223
"22920" 38.79267 523 223
"22921" 38.79411 523 223
"22922" 38.79583 523 223
"22923" 38.79737 523 223
"22924" 38.79906 524 740
"22925" 38.80072 523 772
"22926" 38.80221 523 772
"22927" 38.80362 523 772
"22928" 38.80498 523 772
"22929" 38.80645 523 772
"22930" 38.80819 523 772
"22931" 38.80978 523 772
"22932" 38.81126 523 772
"22933" 38.81264 523 772
"22934" 38.81407 523 772
"22935" 38.81582 523 772
"22936" 38.81755 523 772
"22937" 38.81903 523 772
"22938" 38.82039 523 772
"22939" 38.8219 523 772
"22940" 38.82339 523 772
"22941" 38.82487 523 772
"22942" 38.82648 523 772
"22943" 38.82813 523 772
"22944" 38.82957 523 772
"22945" 38.83097 523 772
"22946" 38.83286 523 772
"22947" 38.83433 523 772
"22948" 38.83578 523 772
"22949" 38.83718 523 772
"22950" 38.83861 523 772
"22951" 38.84011 523 772
"22952" 38.84158 523 772
"22953" 38.84298 523 772
"22954" 38.84439 523 772
"22955" 38.84575 523 772
"22956" 38.84715 523 772
"22957" 38.84902 523 772
"22958" 38.85047 523 772
"22959" 38.85194 523 772
"22960" 38.85337 523 772
"22961" 38.85472 523 772
"22962" 38.85612 523 772
"22963" 38.85765 523 772
"22964" 38.85908 523 772
"22965" 38.86044 523 772
"22966" 38.86189 523 772
"22967" 38.86325 523 772
"22968" 38.86464 523 772
"22969" 38.86612 523 772
"22970" 38.86752 523 772
"22971" 38.8692 523 772
"22972" 38.8706 523 772
"22973" 38.87196 523 772
"22974" 38.87345 523 772
"22975" 38.87482 523 772
"22976" 38.87617 523 772
"22977" 38.87752 523 772
"22978" 38.87887 523 772
"22979" 38.88025 523 772
"22980" 38.88165 523 772
"22981" 38.88313 523 772
"22982" 38.88451 523 772
"22983" 38.88587 523 772
"22984" 38.88721 523 772
"22985" 38.88883 523 772
"22986" 38.89017 523 772
"22987" 38.89153 523 772
"22988" 38.89312 523 772
"22989" 38.8951 523 772
"22990" 38.89687 523 772
"22991" 38.89848 523 772
"22992" 38.89999 523 772
"22993" 38.90136 523 772
"22994" 38.90275 523 772
"22995" 38.90421 523 772
"22996" 38.90565 523 772
"22997" 38.90702 523 772
"22998" 38.90858 523 772
"22999" 38.91 523 772
"23000" 38.91143 523 772
"23001" 38.91289 523 772
"23002" 38.91442 523 772
"23003" 38.91601 523 772
"23004" 38.91744 523 772
"23005" 38.91887 523 772
"23006" 38.92038 523 772
"23007" 38.93229 523 772
"23008" 38.93398 523 772
"23009" 38.93534 523 772
"23010" 38.93691 523 772
"23011" 38.93835 523 772
"23012" 38.9397 523 772
"23013" 38.94105 523 772
"23014" 38.94241 523 772
"23015" 38.94376 523 772
"23016" 38.94511 523 772
"23017" 38.94658 523 772
"23018" 38.94815 523 772
"23019" 38.94962 523 772
"23020" 38.95104 523 772
"23021" 38.95242 523 772
"23022" 38.95377 523 772
"23023" 38.95518 523 772
"23024" 38.95655 523 772
"23025" 38.95792 523 772
"23026" 38.9593 523 772
"23027" 38.96067 523 772
"23028" 38.96228 523 248
"23029" 38.96384 523 248
"23030" 38.96544 523 248
"23031" 38.96716 523 248
"23032" 38.96899 523 248
"23033" 38.97058 523 248
"23034" 38.97208 523 248
"23035" 38.97361 523 248
"23036" 38.97541 523 248
"23037" 38.97691 523 248
"23038" 38.97828 523 248
"23039" 38.97963 523 248
"23040" 38.98101 523 248
"23041" 38.98255 523 248
"23042" 38.98394 523 248
"23043" 38.98545 523 248
"23044" 38.9869 523 248
"23045" 38.98856 523 248
"23046" 38.99004 523 248
"23047" 38.99142 523 248
"23048" 38.99277 523 248
"23049" 38.99411 523 248
"23050" 38.99555 523 248
"23051" 38.9969 523 248
"23052" 38.99832 523 248
"23053" 38.9998 523 248
"23054" 39.00153 523 248
"23055" 39.00325 523 248
"23056" 39.00478 523 248
"23057" 39.00619 523 248
"23058" 39.00755 523 248
"23059" 39.0092 523 248
"23060" 39.01063 523 248
"23061" 39.01213 523 248
"23062" 39.01377 523 248
"23063" 39.01549 523 248
"23064" 39.01714 523 248
"23065" 39.01859 523 248
"23066" 39.02007 523 248
"23067" 39.02151 523 248
"23068" 39.02301 523 248
"23069" 39.0244 523 248
"23070" 39.0258 523 248
"23071" 39.02731 523 248
"23072" 39.029 523 248
"23073" 39.03038 523 248
"23074" 39.03195 523 248
"23075" 39.03347 523 248
"23076" 39.03494 523 248
"23077" 39.03635 523 248
"23078" 39.03783 523 248
"23079" 39.03921 523 248
"23080" 39.04057 523 248
"23081" 39.04195 523 248
"23082" 39.04331 523 248
"23083" 39.04469 523 248
"23084" 39.04604 523 248
"23085" 39.04739 523 248
"23086" 39.04909 523 248
"23087" 39.05047 523 248
"23088" 39.05187 523 248
"23089" 39.05334 523 248
"23090" 39.05474 523 248
"23091" 39.05612 523 248
"23092" 39.05749 523 248
"23093" 39.05888 523 248
"23094" 39.06025 523 248
"23095" 39.06158 523 248
"23096" 39.06293 523 248
"23097" 39.06448 523 248
"23098" 39.06621 523 248
"23099" 39.0677 523 248
"23100" 39.06935 523 248
"23101" 39.07084 523 248
"23102" 39.08271 523 248
"23103" 39.08427 523 248
"23104" 39.0858 523 248
"23105" 39.08728 523 248
"23106" 39.08886 523 248
"23107" 39.09035 523 248
"23108" 39.09178 523 248
"23109" 39.09329 523 248
"23110" 39.09475 523 248
"23111" 39.09621 523 248
"23112" 39.09779 523 248
"23113" 39.09941 523 248
"23114" 39.10094 523 248
"23115" 39.10236 523 248
"23116" 39.10381 523 248
"23117" 39.10534 523 248
"23118" 39.10673 523 248
"23119" 39.10835 523 248
"23120" 39.10997 523 739
"23121" 39.1116 523 739
"23122" 39.11304 523 739
"23123" 39.11445 523 739
"23124" 39.11618 523 739
"23125" 39.11795 523 739
"23126" 39.11945 523 739
"23127" 39.12086 523 739
"23128" 39.12231 523 739
"23129" 39.12381 523 739
"23130" 39.12556 523 739
"23131" 39.12717 523 739
"23132" 39.12908 523 739
"23133" 39.13062 523 739
"23134" 39.13221 523 739
"23135" 39.13375 523 739
"23136" 39.13518 523 739
"23137" 39.13656 523 739
"23138" 39.13799 523 739
"23139" 39.13954 523 739
"23140" 39.14104 523 739
"23141" 39.1424 523 739
"23142" 39.14374 523 739
"23143" 39.14531 523 739
"23144" 39.14672 523 739
"23145" 39.14828 523 739
"23146" 39.14975 523 739
"23147" 39.15117 523 739
"23148" 39.15256 523 739
"23149" 39.15398 523 739
"23150" 39.15541 523 739
"23151" 39.15676 523 739
"23152" 39.15814 523 739
"23153" 39.1595 523 739
"23154" 39.16088 523 739
"23155" 39.1623 523 739
"23156" 39.16371 523 739
"23157" 39.16513 523 739
"23158" 39.16655 523 739
"23159" 39.16822 523 739
"23160" 39.16961 523 739
"23161" 39.17095 523 739
"23162" 39.17229 523 739
"23163" 39.17377 523 739
"23164" 39.17529 523 739
"23165" 39.17671 523 739
"23166" 39.17808 523 739
"23167" 39.17945 523 739
"23168" 39.1808 523 739
"23169" 39.18228 523 739
"23170" 39.18379 523 739
"23171" 39.1852 523 739
"23172" 39.1866 523 739
"23173" 39.18823 523 739
"23174" 39.18971 523 739
"23175" 39.1911 523 739
"23176" 39.19258 523 739
"23177" 39.19397 523 739
"23178" 39.19533 523 739
"23179" 39.19668 523 739
"23180" 39.19818 523 739
"23181" 39.19962 523 739
"23182" 39.20111 523 739
"23183" 39.2025 523 739
"23184" 39.20389 523 739
"23185" 39.2053 523 739
"23186" 39.20671 523 739
"23187" 39.20827 523 739
"23188" 39.20968 523 739
"23189" 39.21109 523 739
"23190" 39.21256 523 739
"23191" 39.21406 523 739
"23192" 39.21571 523 739
"23193" 39.21714 523 739
"23194" 39.21852 523 739
"23195" 39.21988 523 739
"23196" 39.22129 523 739
"23197" 39.23309 523 739
"23198" 39.23478 523 739
"23199" 39.2366 522 282
"23200" 39.23847 522 282
"23201" 39.23989 522 282
"23202" 39.24132 522 282
"23203" 39.24286 522 282
"23204" 39.24446 522 282
"23205" 39.24594 522 282
"23206" 39.24748 522 282
"23207" 39.24988 522 282
"23208" 39.25158 522 282
"23209" 39.25312 522 282
"23210" 39.25464 522 282
"23211" 39.25618 522 282
"23212" 39.2577 522 282
"23213" 39.25934 522 282
"23214" 39.26072 522 282
"23215" 39.26214 522 282
"23216" 39.26358 522 282
"23217" 39.265 522 282
"23218" 39.26647 522 282
"23219" 39.26803 522 282
"23220" 39.26947 522 282
"23221" 39.27094 522 282
"23222" 39.2723 522 282
"23223" 39.27366 522 282
"23224" 39.27513 522 282
"23225" 39.27654 522 282
"23226" 39.27789 522 282
"23227" 39.27924 522 282
"23228" 39.28067 522 282
"23229" 39.28209 522 282
"23230" 39.28354 522 282
"23231" 39.28493 522 282
"23232" 39.28644 522 282
"23233" 39.28809 522 282
"23234" 39.28949 522 282
"23235" 39.29086 522 282
"23236" 39.29221 522 282
"23237" 39.29356 522 282
"23238" 39.29491 522 282
"23239" 39.29627 522 282
"23240" 39.29765 522 282
"23241" 39.29924 522 282
"23242" 39.30066 522 282
"23243" 39.30215 522 282
"23244" 39.30356 522 282
"23245" 39.30504 522 282
"23246" 39.30649 522 282
"23247" 39.30824 522 282
"23248" 39.30968 522 282
"23249" 39.31105 522 282
"23250" 39.3124 522 282
"23251" 39.31373 522 282
"23252" 39.31512 522 282
"23253" 39.31657 522 282
"23254" 39.31798 522 282
"23255" 39.31946 522 282
"23256" 39.32088 522 282
"23257" 39.32222 522 282
"23258" 39.32356 522 282
"23259" 39.32492 522 282
"23260" 39.32635 522 282
"23261" 39.32776 522 282
"23262" 39.32931 522 282
"23263" 39.33069 522 282
"23264" 39.33218 522 282
"23265" 39.33368 522 282
"23266" 39.33505 522 282
"23267" 39.33642 522 282
"23268" 39.33778 522 282
"23269" 39.33916 522 282
"23270" 39.34065 522 282
"23271" 39.34207 522 282
"23272" 39.3435 522 282
"23273" 39.34497 522 282
"23274" 39.34634 522 282
"23275" 39.34782 522 282
"23276" 39.34967 522 282
"23277" 39.35105 522 282
"23278" 39.35263 522 282
"23279" 39.35437 522 282
"23280" 39.3559 522 282
"23281" 39.35733 522 282
"23282" 39.35868 522 282
"23283" 39.36003 522 282
"23284" 39.36139 522 282
"23285" 39.36292 522 282
"23286" 39.36438 522 282
"23287" 39.36594 522 282
"23288" 39.36732 522 282
"23289" 39.36891 522 282
"23290" 39.37033 522 282
"23291" 39.37188 522 282
"23292" 39.38415 522 282
"23293" 39.38566 522 282
"23294" 39.38704 522 282
"23295" 39.38866 523 732
"23296" 39.39051 522 668
"23297" 39.39206 522 668
"23298" 39.39344 522 668
"23299" 39.3951 522 668
"23300" 39.39653 522 668
"23301" 39.398 522 668
"23302" 39.39965 522 668
"23303" 39.40128 522 668
"23304" 39.40278 522 668
"23305" 39.4043 522 668
"23306" 39.40584 522 668
"23307" 39.40736 522 668
"23308" 39.40908 522 668
"23309" 39.41062 522 668
"23310" 39.41211 522 668
"23311" 39.41352 522 668
"23312" 39.41504 522 668
"23313" 39.41673 522 668
"23314" 39.41814 522 668
"23315" 39.41956 522 668
"23316" 39.42099 522 668
"23317" 39.42236 522 668
"23318" 39.42384 522 668
"23319" 39.42523 522 668
"23320" 39.42674 522 668
"23321" 39.42849 522 668
"23322" 39.42987 522 668
"23323" 39.43123 522 668
"23324" 39.43272 522 668
"23325" 39.43412 522 668
"23326" 39.4355 522 668
"23327" 39.43691 522 668
"23328" 39.43842 522 668
"23329" 39.43991 522 668
"23330" 39.44131 522 668
"23331" 39.44269 522 668
"23332" 39.44407 522 668
"23333" 39.44551 522 668
"23334" 39.44698 522 668
"23335" 39.44859 522 668
"23336" 39.45007 522 668
"23337" 39.45153 522 668
"23338" 39.45292 522 668
"23339" 39.45429 522 668
"23340" 39.45567 522 668
"23341" 39.45712 522 668
"23342" 39.45848 522 668
"23343" 39.45989 522 668
"23344" 39.46135 522 668
"23345" 39.46274 522 668
"23346" 39.46408 522 668
"23347" 39.4656 522 668
"23348" 39.46707 522 668
"23349" 39.46881 522 668
"23350" 39.47036 522 668
"23351" 39.47181 522 668
"23352" 39.47321 522 668
"23353" 39.4747 522 668
"23354" 39.47615 522 668
"23355" 39.47776 522 668
"23356" 39.47943 522 668
"23357" 39.48092 522 668
"23358" 39.48241 522 668
"23359" 39.48388 522 668
"23360" 39.48528 522 668
"23361" 39.48679 522 668
"23362" 39.48849 522 668
"23363" 39.49063 522 668
"23364" 39.49226 522 668
"23365" 39.49374 522 668
"23366" 39.49525 522 668
"23367" 39.49674 522 668
"23368" 39.49858 522 668
"23369" 39.50036 522 668
"23370" 39.50242 522 668
"23371" 39.50384 522 668
"23372" 39.50521 522 668
"23373" 39.50657 522 668
"23374" 39.50811 522 668
"23375" 39.50952 522 668
"23376" 39.51086 522 668
"23377" 39.5122 522 668
"23378" 39.51358 522 668
"23379" 39.51501 522 668
"23380" 39.51648 522 668
"23381" 39.51789 522 668
"23382" 39.51925 522 668
"23383" 39.52063 522 668
"23384" 39.5222 522 668
"23385" 39.5341 522 668
"23386" 39.53595 522 668
"23387" 39.53751 522 668
"23388" 39.53899 522 668
"23389" 39.54045 522 668
"23390" 39.54199 522 668
"23391" 39.54346 522 668
"23392" 39.54509 522 668
"23393" 39.54649 522 668
"23394" 39.54807 522 668
"23395" 39.54969 522 668
"23396" 39.5511 522 668
"23397" 39.5525 522 668
"23398" 39.55423 522 305
"23399" 39.55588 522 305
"23400" 39.5573 522 305
"23401" 39.5587 522 305
"23402" 39.56014 522 305
"23403" 39.56153 522 305
"23404" 39.56288 522 305
"23405" 39.56423 522 305
"23406" 39.56567 522 305
"23407" 39.56743 522 305
"23408" 39.56921 522 305
"23409" 39.57066 522 305
"23410" 39.5722 522 305
"23411" 39.57366 522 305
"23412" 39.57518 522 305
"23413" 39.57675 522 305
"23414" 39.57813 522 305
"23415" 39.57948 522 305
"23416" 39.58081 522 305
"23417" 39.58228 522 305
"23418" 39.58379 522 305
"23419" 39.58515 522 305
"23420" 39.58656 522 305
"23421" 39.58823 522 305
"23422" 39.58975 522 305
"23423" 39.59117 522 305
"23424" 39.59261 522 305
"23425" 39.59404 522 305
"23426" 39.59549 522 305
"23427" 39.59694 522 305
"23428" 39.59862 522 305
"23429" 39.60016 522 305
"23430" 39.60164 522 305
"23431" 39.60304 522 305
"23432" 39.60456 522 305
"23433" 39.60599 522 305
"23434" 39.60742 522 305
"23435" 39.609 522 305
"23436" 39.61042 522 305
"23437" 39.61195 522 305
"23438" 39.61336 522 305
"23439" 39.61473 522 305
"23440" 39.61623 522 305
"23441" 39.61764 522 305
"23442" 39.61913 522 305
"23443" 39.62062 522 305
"23444" 39.62207 522 305
"23445" 39.62355 522 305
"23446" 39.62498 522 305
"23447" 39.62638 522 305
"23448" 39.62799 522 305
"23449" 39.62939 522 305
"23450" 39.63074 522 305
"23451" 39.6322 522 305
"23452" 39.63375 522 305
"23453" 39.63512 522 305
"23454" 39.63657 522 305
"23455" 39.63803 522 305
"23456" 39.63941 522 305
"23457" 39.64079 522 305
"23458" 39.64214 522 305
"23459" 39.64347 522 305
"23460" 39.64513 522 305
"23461" 39.64655 522 305
"23462" 39.64826 522 305
"23463" 39.64994 522 305
"23464" 39.65134 522 305
"23465" 39.65271 522 305
"23466" 39.65407 522 305
"23467" 39.65545 522 305
"23468" 39.65679 522 305
"23469" 39.65812 522 305
"23470" 39.65953 522 305
"23471" 39.66093 522 305
"23472" 39.66228 522 305
"23473" 39.66378 522 305
"23474" 39.66521 522 305
"23475" 39.66666 522 305
"23476" 39.66826 522 305
"23477" 39.66966 522 305
"23478" 39.67104 522 305
"23479" 39.67245 522 305
"23480" 39.68456 522 305
"23481" 39.68603 522 305
"23482" 39.6874 522 305
"23483" 39.68904 522 305
"23484" 39.6904 522 305
"23485" 39.69175 522 305
"23486" 39.69311 522 305
"23487" 39.69453 522 305
"23488" 39.69595 522 305
"23489" 39.69734 522 305
"23490" 39.69876 522 305
"23491" 39.7002 522 305
"23492" 39.70163 522 305
"23493" 39.70299 522 305
"23494" 39.70461 522 703
"23495" 39.70626 522 703
"23496" 39.70776 522 703
"23497" 39.70971 522 703
"23498" 39.71139 522 703
"23499" 39.71304 522 703
"23500" 39.71447 522 703
"23501" 39.71602 522 703
"23502" 39.71769 522 703
"23503" 39.71922 522 703
"23504" 39.72062 522 703
"23505" 39.72211 522 703
"23506" 39.72356 522 703
"23507" 39.72497 522 703
"23508" 39.72652 522 703
"23509" 39.72836 522 703
"23510" 39.7299 522 703
"23511" 39.73134 522 703
"23512" 39.7329 522 703
"23513" 39.73436 522 703
"23514" 39.73573 522 703
"23515" 39.73709 522 703
"23516" 39.73849 522 703
"23517" 39.73983 522 703
"23518" 39.74122 522 703
"23519" 39.74259 522 703
"23520" 39.74409 522 703
"23521" 39.74557 522 703
"23522" 39.74703 522 703
"23523" 39.74902 522 703
"23524" 39.75058 522 703
"23525" 39.75206 522 703
"23526" 39.75351 522 703
"23527" 39.75496 522 703
"23528" 39.75635 522 703
"23529" 39.75787 522 703
"23530" 39.75933 522 703
"23531" 39.76069 522 703
"23532" 39.76211 522 703
"23533" 39.76356 522 703
"23534" 39.76496 522 703
"23535" 39.76649 522 703
"23536" 39.76816 522 703
"23537" 39.76956 522 703
"23538" 39.77097 522 703
"23539" 39.7723 522 703
"23540" 39.77363 522 703
"23541" 39.77517 522 703
"23542" 39.77658 522 703
"23543" 39.77807 522 703
"23544" 39.77948 522 703
"23545" 39.7809 522 703
"23546" 39.78253 522 703
"23547" 39.78402 522 703
"23548" 39.78551 522 703
"23549" 39.78693 522 703
"23550" 39.78859 522 703
"23551" 39.79002 522 703
"23552" 39.79143 522 703
"23553" 39.79282 522 703
"23554" 39.79418 522 703
"23555" 39.79554 522 703
"23556" 39.79688 522 703
"23557" 39.79825 522 703
"23558" 39.79987 522 703
"23559" 39.80129 522 703
"23560" 39.80267 522 703
"23561" 39.80404 522 703
"23562" 39.80554 522 703
"23563" 39.80721 522 703
"23564" 39.809 522 703
"23565" 39.81042 522 703
"23566" 39.8118 522 703
"23567" 39.81318 522 703
"23568" 39.81454 522 703
"23569" 39.81606 522 703
"23570" 39.8175 522 703
"23571" 39.81887 522 703
"23572" 39.82023 522 703
"23573" 39.82157 522 703
"23574" 39.82299 522 703
"23575" 39.83505 522 703
"23576" 39.83684 522 703
"23577" 39.83827 522 703
"23578" 39.83975 522 703
"23579" 39.84118 522 703
"23580" 39.84264 522 703
"23581" 39.84428 522 703
"23582" 39.84591 522 703
"23583" 39.84735 522 703
"23584" 39.84904 522 703
"23585" 39.85056 522 703
"23586" 39.85192 522 703
"23587" 39.85354 522 703
"23588" 39.85505 522 703
"23589" 39.85649 522 703
"23590" 39.85792 522 703
"23591" 39.85926 522 703
"23592" 39.8606 522 703
"23593" 39.86192 522 703
"23594" 39.86325 522 703
"23595" 39.86466 522 703
"23596" 39.86613 522 703
"23597" 39.86768 522 703
"23598" 39.86932 522 703
"23599" 39.87082 522 703
"23600" 39.87225 522 703
"23601" 39.87392 521 310
"23602" 39.87557 521 310
"23603" 39.87706 521 310
"23604" 39.87854 521 310
"23605" 39.87996 521 310
"23606" 39.88137 521 310
"23607" 39.8828 521 310
"23608" 39.88422 521 310
"23609" 39.88585 521 310
"23610" 39.88741 521 310
"23611" 39.889 521 310
"23612" 39.89047 521 310
"23613" 39.89185 521 310
"23614" 39.89328 521 310
"23615" 39.89466 521 310
"23616" 39.89607 521 310
"23617" 39.89742 521 310
"23618" 39.89882 521 310
"23619" 39.90045 521 310
"23620" 39.90206 521 310
"23621" 39.90357 521 310
"23622" 39.90505 521 310
"23623" 39.9065 521 310
"23624" 39.90822 521 310
"23625" 39.90979 521 310
"23626" 39.91121 521 310
"23627" 39.9126 521 310
"23628" 39.91447 521 310
"23629" 39.91602 521 310
"23630" 39.91748 521 310
"23631" 39.9189 521 310
"23632" 39.92026 521 310
"23633" 39.92163 521 310
"23634" 39.92298 521 310
"23635" 39.92437 521 310
"23636" 39.92574 521 310
"23637" 39.92711 521 310
"23638" 39.9286 521 310
"23639" 39.93007 521 310
"23640" 39.93151 521 310
"23641" 39.93312 521 310
"23642" 39.93462 521 310
"23643" 39.93599 521 310
"23644" 39.93733 521 310
"23645" 39.93868 521 310
"23646" 39.94006 521 310
"23647" 39.9414 521 310
"23648" 39.94275 521 310
"23649" 39.94413 521 310
"23650" 39.94548 521 310
"23651" 39.94684 521 310
"23652" 39.94851 521 310
"23653" 39.95002 521 310
"23654" 39.9514 521 310
"23655" 39.95277 521 310
"23656" 39.95418 521 310
"23657" 39.95554 521 310
"23658" 39.95689 521 310
"23659" 39.95823 521 310
"23660" 39.95973 521 310
"23661" 39.9614 521 310
"23662" 39.96296 521 310
"23663" 39.96453 521 310
"23664" 39.96601 521 310
"23665" 39.96749 521 310
"23666" 39.96902 521 310
"23667" 39.97047 521 310
"23668" 39.97183 521 310
"23669" 39.97331 521 310
"23670" 39.98561 521 310
"23671" 39.98715 521 310
"23672" 39.98877 521 310
"23673" 39.99028 521 310
"23674" 39.9917 521 310
"23675" 39.99326 521 310
"23676" 39.99469 521 310
"23677" 39.99611 521 310
"23678" 39.9975 521 310
"23679" 39.99889 521 310
"23680" 40.00034 521 310
"23681" 40.00171 521 310
"23682" 40.00318 521 310
"23683" 40.00463 521 310
"23684" 40.00599 521 310
"23685" 40.00743 521 310
"23686" 40.00903 521 310
"23687" 40.01039 521 310
"23688" 40.01175 521 310
"23689" 40.01311 521 310
"23690" 40.01454 521 310
"23691" 40.01595 521 310
"23692" 40.01736 521 310
"23693" 40.01875 521 310
"23694" 40.02031 521 310
"23695" 40.02167 521 310
"23696" 40.02311 521 310
"23697" 40.02459 521 310
"23698" 40.02612 521 310
"23699" 40.02754 521 310
"23700" 40.02917 521 310
"23701" 40.0306 521 310
"23702" 40.03205 521 310
"23703" 40.0336 521 310
"23704" 40.03505 521 310
"23705" 40.03642 521 310
"23706" 40.03777 521 310
"23707" 40.03913 521 310
"23708" 40.04053 521 310
"23709" 40.04204 521 752
"23710" 40.04378 521 744
"23711" 40.04534 521 744
"23712" 40.04671 521 744
"23713" 40.04835 521 744
"23714" 40.05009 521 744
"23715" 40.05181 521 744
"23716" 40.05331 521 744
"23717" 40.05468 521 744
"23718" 40.05618 521 744
"23719" 40.05776 521 744
"23720" 40.05939 521 744
"23721" 40.06095 521 744
"23722" 40.06236 521 744
"23723" 40.06376 521 744
"23724" 40.06513 521 744
"23725" 40.0667 521 744
"23726" 40.06836 521 744
"23727" 40.06983 521 744
"23728" 40.07127 521 744
"23729" 40.07269 521 744
"23730" 40.07411 521 744
"23731" 40.07547 521 744
"23732" 40.07685 521 744
"23733" 40.07844 521 744
"23734" 40.07999 521 744
"23735" 40.08144 521 744
"23736" 40.08303 521 744
"23737" 40.08463 521 744
"23738" 40.08622 521 744
"23739" 40.08764 521 744
"23740" 40.08929 521 744
"23741" 40.09088 521 744
"23742" 40.09234 521 744
"23743" 40.09385 521 744
"23744" 40.0953 521 744
"23745" 40.09672 521 744
"23746" 40.09817 521 744
"23747" 40.09984 521 744
"23748" 40.10136 521 744
"23749" 40.10284 521 744
"23750" 40.10438 521 744
"23751" 40.10587 521 744
"23752" 40.10727 521 744
"23753" 40.10889 521 744
"23754" 40.11034 521 744
"23755" 40.11171 521 744
"23756" 40.11308 521 744
"23757" 40.11443 521 744
"23758" 40.11588 521 744
"23759" 40.11738 521 744
"23760" 40.11873 521 744
"23761" 40.12008 521 744
"23762" 40.12147 521 744
"23763" 40.12288 521 744
"23764" 40.12449 521 744
"23765" 40.13649 521 744
"23766" 40.13819 521 744
"23767" 40.13955 521 744
"23768" 40.1409 521 744
"23769" 40.14231 521 744
"23770" 40.14371 521 744
"23771" 40.14526 521 744
"23772" 40.1467 521 744
"23773" 40.14833 521 744
"23774" 40.14986 521 744
"23775" 40.15132 521 744
"23776" 40.15295 520 717
"23777" 40.15475 521 326
"23778" 40.1563 521 326
"23779" 40.15768 521 326
"23780" 40.15909 521 326
"23781" 40.16044 521 326
"23782" 40.16193 521 326
"23783" 40.1633 521 326
"23784" 40.16468 521 326
"23785" 40.16613 521 326
"23786" 40.16784 521 326
"23787" 40.16964 521 326
"23788" 40.17102 521 326
"23789" 40.17254 521 326
"23790" 40.17406 521 326
"23791" 40.17562 521 326
"23792" 40.17711 521 326
"23793" 40.17849 521 326
"23794" 40.17984 521 326
"23795" 40.18119 521 326
"23796" 40.18271 521 326
"23797" 40.18444 521 326
"23798" 40.18604 521 326
"23799" 40.18752 521 326
"23800" 40.18913 521 326
"23801" 40.19101 521 326
"23802" 40.19264 521 326
"23803" 40.19421 521 326
"23804" 40.19567 521 326
"23805" 40.19713 521 326
"23806" 40.19859 521 326
"23807" 40.20021 521 326
"23808" 40.20162 521 326
"23809" 40.20303 521 326
"23810" 40.20444 521 326
"23811" 40.20585 521 326
"23812" 40.20721 521 326
"23813" 40.20884 521 326
"23814" 40.21025 521 326
"23815" 40.21166 521 326
"23816" 40.213 521 326
"23817" 40.21434 521 326
"23818" 40.21574 521 326
"23819" 40.2173 521 326
"23820" 40.21881 521 326
"23821" 40.22023 521 326
"23822" 40.22162 521 326
"23823" 40.22298 521 326
"23824" 40.22437 521 326
"23825" 40.22579 521 326
"23826" 40.22713 521 326
"23827" 40.22874 521 326
"23828" 40.2301 521 326
"23829" 40.23154 521 326
"23830" 40.23312 521 326
"23831" 40.23455 521 326
"23832" 40.23599 521 326
